;filename;len_in_sec;sr;num_hops;OVRL_raw;SIG_raw;BAK_raw;OVRL;SIG;BAK;P808_MOS
0;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f5_script5_produced.wav;139.5388125;16000;130;4.006656;4.1765003;4.5286164;3.4280359311159545;3.6381620612101764;4.190390858290473;4.085315
1;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m7_script5_produced.wav;146.2683125;16000;137;3.8680258;4.0420403;4.4745936;3.346793150989471;3.5660675832774773;4.167332167993294;4.0937057
2;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f6_script1_produced.wav;155.4925;16000;146;3.8562725;4.058361;4.4210024;3.34007416489634;3.5755108362722448;4.143052633173089;3.9830818
3;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m2_script5_produced.wav;155.031875;16000;146;3.990393;4.1615896;4.4865522;3.4177630912943253;3.6297955209887904;4.170281047662545;4.1360927
4;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m8_script4_produced.wav;158.2495625;16000;149;3.6553693;3.8652697;4.2971215;3.217280805183056;3.467280208070031;4.0828741908821735;4.035567
5;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m7_script2_produced.wav;167.89625;16000;158;3.851383;4.02913;4.4432826;3.336787808180557;3.5591156153535963;4.153260950449106;4.128851
6;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f5_script2_produced.wav;165.3626875;16000;156;3.9400055;4.126262;4.4805765;3.389068810995812;3.6110673357595386;4.169832898092759;4.046016
7;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m8_script5_produced.wav;169.289875;16000;160;3.761401;3.9534562;4.3808455;3.2821915367285093;3.5166086940103956;4.124761649920215;4.0824223
8;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m4_script1_produced.wav;171.302375;16000;162;4.0252485;4.1818333;4.507977;3.4390133728536916;3.6413898147760393;4.181303889404499;4.1369214
9;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m8_script3_produced.wav;178.5275;16000;169;3.6999273;3.8917136;4.3453293;3.243257212814022;3.4810898138262187;4.105029411072818;4.0081687
10;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m2_script2_produced.wav;187.4264375;16000;178;4.00071;4.181004;4.480199;3.4247054105200156;3.640773033226417;4.168866245589849;4.1539593
11;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m8_script2_produced.wav;192.706;16000;183;3.788321;3.995257;4.3553243;3.2971925631943;3.538701880991389;4.111955259489557;4.0628815
12;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m2_script4_produced.wav;135.4505625;16000;126;3.9938421;4.1789904;4.4555125;3.4209052915621343;3.6398208817073336;4.158061019887697;4.1430006
13;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m7_script4_produced.wav;133.3270625;16000;124;3.9084282;4.0842056;4.4989047;3.3712758862976484;3.5896795957838417;4.1778008106874704;4.1021566
14;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m1_script1_produced.wav;154.460125;16000;145;4.1739607;4.38415;4.483292;3.5223120812299076;3.7430954847118296;4.169645233706324;4.032658
15;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f5_script4_produced.wav;122.347;16000;113;3.9733994;4.162526;4.497662;3.409113251432618;3.631207364224398;4.176777696544703;4.080089
16;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f10_script1_produced.wav;172.5411875;16000;163;3.8581638;4.02213;4.4560714;3.34071338504229;3.5550257947616726;4.158514247321973;4.020818
17;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f3_script1_produced.wav;172.9573125;16000;163;3.8572094;4.035219;4.4370623;3.3406789920894546;3.5628612786052987;4.150713835322957;4.0205274
18;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m7_script3_produced.wav;155.22125;16000;146;3.8615928;4.0397444;4.4726133;3.34294314495243;3.565014556930378;4.165855112783568;4.1264896
19;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m2_script3_produced.wav;167.39375;16000;158;4.0720806;4.260739;4.489694;3.4649253625364262;3.681679778492323;4.170360939678428;4.155635
20;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f9_script1_produced.wav;158.0344375;16000;149;3.919821;4.082198;4.4932823;3.3770765630036177;3.587455395687879;4.174796222076091;4.058388
21;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f5_script3_produced.wav;147.55825;16000;138;3.936327;4.1018987;4.503428;3.3864643521769464;3.597932079669042;4.17879805102031;4.0119243
22;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f4_script5_produced.wav;146.4795625;16000;137;3.9293497;4.0845575;4.49355;3.383009379449744;3.5892543411785125;4.175251105789725;3.9565604
23;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f4_script2_produced.wav;173.44375;16000;164;3.8856893;4.071201;4.4314427;3.357651848581034;3.5824073480115866;4.1480018591804155;3.8779173
24;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m6_script5_produced.wav;146.0941875;16000;137;4.021428;4.1761737;4.543346;3.436577536758642;3.637892695221573;4.196692644187316;4.0756373
25;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m9_script5_produced.wav;131.106625;16000;122;4.2494736;4.3777213;4.6311603;3.563889598909587;3.7400463256504337;4.23179346230897;4.135056
26;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f1_script5_produced.wav;153.799125;16000;144;3.8211417;3.991843;4.4606266;3.319068801426585;3.5388189502756084;4.1605229179839816;3.9979212
27;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f1_script4_produced.wav;135.7030625;16000;126;3.9192588;4.074491;4.538839;3.3755098144189897;3.581955280722295;4.193260568616704;4.0005097
28;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m6_script2_produced.wav;170.545;16000;161;3.9926584;4.1527767;4.51605;3.419820707582559;3.6255299969734;4.185114951305999;4.062711
29;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m9_script2_produced.wav;147.85025;16000;138;4.218068;4.3587666;4.612911;3.546681027454994;3.7306187503391874;4.224662217245433;4.143955
30;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f1_script2_produced.wav;183.9785625;16000;174;3.9182224;4.0832043;4.534848;3.375865492732553;3.587848781403006;4.192079302769694;4.042937
31;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m3_script5_produced.wav;168.7775625;16000;159;3.7811997;4.1716156;4.061199;3.28759133049596;3.634374504747466;3.931337819607279;4.102923
32;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f1_script3_produced.wav;175.2319375;16000;166;3.8124306;3.9825962;4.4652495;3.3116411687336846;3.531748188932649;4.159553291611308;3.9214432
33;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m3_script2_produced.wav;198.5795;16000;189;3.7456381;4.136405;4.064425;3.269717736162722;3.6169242568926228;3.941295574235679;4.1892767
34;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m10_script1_produced.wav;192.9659375;16000;183;4.0899873;4.2350464;4.5666757;3.4756399604750317;3.668467978648024;4.206292709823598;4.2294555
35;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m3_script4_produced.wav;148.9831875;16000;139;3.8449154;4.1332817;4.221184;3.3317975344123663;3.6151536394678896;4.041607211807911;4.223018
36;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f4_script4_produced.wav;134.161875;16000;125;3.7846446;3.9640105;4.3834996;3.2965835338610416;3.523108835804915;4.123702876286912;3.9322689
37;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m6_script4_produced.wav;132.0314375;16000;123;4.0775084;4.2270074;4.554301;3.4680430237133932;3.664086089823424;4.2008381507729;4.107374
38;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f4_script3_produced.wav;163.025;16000;154;3.813676;3.9773858;4.4286017;3.3135394567570025;3.530129722139057;4.14427243869987;3.8667984
39;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m6_script3_produced.wav;150.1314375;16000;141;4.023072;4.171601;4.5513597;3.4375489211352868;3.635839767106042;4.199752853403155;4.032976
40;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m3_script3_produced.wav;177.1824375;16000;168;3.9652846;4.2333064;4.3012404;3.401966824965365;3.6674810431020446;4.076022422961181;4.2459116
41;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f8_script1_produced.wav;159.8021875;16000;150;3.8772833;4.0706124;4.44046;3.3525372681138683;3.581770174162748;4.152068041986686;3.8885138
42;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m9_script3_produced.wav;140.8970625;16000;131;4.1816635;4.318471;4.5941305;3.5264574386419643;3.7104929630403984;4.2169210903419865;4.041789
43;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m9_script4_produced.wav;116.163375;16000;107;4.1631675;4.3044977;4.585824;3.5166287563626555;3.703876880973173;4.213703612730839;4.0693636
44;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m5_script1_produced.wav;177.46275;16000;168;4.1147184;4.3089767;4.4792066;3.489640659716482;3.7061450005613676;4.1685896331012575;4.1834702
45;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f2_script1_produced.wav;164.41325;16000;155;3.778198;4.0547338;4.258845;3.2917828624901238;3.572625589913446;4.0592420993776;3.9866014
46;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f7_script1_produced.wav;174.0194375;16000;165;3.801011;3.9842749;4.407633;3.3065920110330302;3.5345701208056646;4.13682105363631;3.9235857
47;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m3_script1_produced.wav;177.8256875;16000;168;3.6138558;4.14683;3.7747328;3.187968740400526;3.622152123743587;3.7772968031145417;4.2616363
48;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f1_script1_produced.wav;170.9685625;16000;161;3.9411862;4.1045756;4.53692;3.3896922132576135;3.599424090446707;4.193682116419158;3.9878914
49;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m6_script1_produced.wav;159.2078125;16000;150;3.9353719;4.094643;4.505688;3.3869386389165137;3.5952003708277407;4.180438864800686;4.0699615
50;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f8_script4_produced.wav;140.7586875;16000;131;3.7011461;3.8986182;4.3505898;3.2450883338661556;3.485422182870886;4.10913805009789;3.9368908
51;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f7_script4_produced.wav;142.205875;16000;133;3.7036495;3.9063601;4.3130755;3.246654100268919;3.4902419188052067;4.091120638171094;3.900852
52;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f4_script1_produced.wav;159.7529375;16000;150;3.8559835;4.0305295;4.446489;3.3390193833117316;3.559520276491921;4.152872317257453;3.8663776
53;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f8_script3_produced.wav;166.459;16000;157;3.8378286;4.0130043;4.4489775;3.3292438389215677;3.550765835210551;4.156013639849446;3.873445
54;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f7_script3_produced.wav;178.778375;16000;169;3.752697;3.9564795;4.3479524;3.2772371316258115;3.5189779169359654;4.1086302895452365;3.8718636
55;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m5_script4_produced.wav;143.3045;16000;134;4.064952;4.2772636;4.417697;3.4608011594675236;3.690121039777156;4.137804549390166;4.1975837
56;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m5_script3_produced.wav;179.0321875;16000;170;4.11892;4.2979827;4.5028257;3.492001950277146;3.700639381709256;4.179153781445236;4.2185335
57;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m9_script1_produced.wav;136.421875;16000;127;4.2051644;4.344943;4.589108;3.5398328588278787;3.723984145895467;4.215395475301232;4.045325
58;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f2_script4_produced.wav;136.7265;16000;127;3.6725936;3.9307113;4.210403;3.226340993886797;3.503435472988641;4.038359804159372;4.055208
59;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f2_script3_produced.wav;166.038;16000;157;3.7499225;3.9882884;4.273222;3.2738645309784933;3.53499199228096;4.071210969486977;4.004647
60;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f8_script5_produced.wav;159.3325625;16000;150;3.8151577;3.9903204;4.4281993;3.3143923840596003;3.5368544311265615;4.146464727076085;3.9262874
61;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f2_script5_produced.wav;157.7105;16000;148;3.6830559;3.9491947;4.207325;3.232095243147364;3.513201687163607;4.034961166022426;3.9984396
62;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f8_script2_produced.wav;179.2278125;16000;170;3.9129393;4.105751;4.4375753;3.3732529905721376;3.6004031143742825;4.150449304770796;3.9691112
63;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m10_script5_produced.wav;194.24425;16000;185;4.083229;4.238772;4.5743995;3.4719128635374963;3.670684122861869;4.209363863436754;4.1807013
64;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f2_script2_produced.wav;178.888625;16000;169;3.550046;3.845913;4.0798936;3.1496148834254982;3.4552360870479015;3.967349228449065;3.9967227
65;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f7_script5_produced.wav;163.784875;16000;154;3.781188;3.9649649;4.381946;3.2947290582464697;3.5237977110994554;4.124520181068728;3.9505033
66;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m10_script4_produced.wav;174.3233125;16000;165;4.0620823;4.2152677;4.5641403;3.4596926626411015;3.658267094805471;4.205091741987169;4.2031493
67;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m5_script5_produced.wav;160.1548125;16000;151;4.0780754;4.2861996;4.4446836;3.4680244359271937;3.694195662104093;4.151596842988275;4.2136154
68;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m10_script2_produced.wav;224.20325;16000;215;4.062581;4.2229633;Apr 78;3.4600220356490836;3.6622219014070363;4.202474291915024;4.1846232
69;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m10_script3_produced.wav;198.839;16000;189;4.1138196;4.269425;4.580995;3.4891254508889498;3.6861899248079104;4.21208432567204;4.186836
70;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f7_script2_produced.wav;186.9564375;16000;177;3.8499935;4.0389395;4.4243784;3.336539928239411;3.565048556759708;4.144586516862774;3.9144099
71;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m4_script4_produced.wav;136.5264375;16000;127;3.9912078;4.1373935;4.521185;3.4192260106228036;3.617740814028567;4.186882916751644;4.162627
72;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f6_script4_produced.wav;125.5306875;16000;116;3.6897457;3.881058;4.3834844;3.2377573994740985;3.4748450658539243;4.125798284898354;3.9983096
73;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m5_script2_produced.wav;199.715125;16000;190;4.0604253;4.2856364;4.425192;3.4576398902915084;3.694339511904784;4.137701499006252;4.205171
74;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m8_script1_produced.wav;178.927875;16000;169;3.7809613;3.9950297;4.336992;3.292711580133772;3.5387472203781303;4.102789233981411;4.099498
75;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m1_script4_produced.wav;120.8293125;16000;111;4.1329074;4.3672657;4.46886;3.4994783551759583;3.7348042824267527;4.1625157219976945;4.0109563
76;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m4_script3_produced.wav;165.59175;16000;156;4.0344067;4.175284;4.553833;3.444549770259655;3.638260559700033;4.20078174230138;4.141043
77;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f6_script3_produced.wav;160.57025;16000;151;3.9164772;4.0995955;4.4894066;3.376083131902647;3.5980066178700127;4.173466382085488;3.9723825
78;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m1_script3_produced.wav;147.1548125;16000;138;4.2005544;4.4026775;4.5465937;3.5366639391138226;3.751760687393418;4.196638898132857;4.0782704
79;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f10_script4_produced.wav;142.7229375;16000;133;3.706354;3.860204;4.387931;3.2481283364665523;3.463604248300162;4.126830291743969;3.9534237
80;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f3_script4_produced.wav;146.7255;16000;137;3.7492597;3.9343596;4.3811107;3.2736513267892082;3.504744577125838;4.124304489066119;3.9887185
81;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f3_script3_produced.wav;179.140125;16000;170;3.9098167;4.0937934;4.4670925;3.371397702711614;3.593926262896203;4.163578582488271;4.0259337
82;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f10_script3_produced.wav;175.2248125;16000;166;3.7786481;3.9584558;4.395437;3.292556035984162;3.5201580837802378;4.1287769577548685;3.974979
83;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f9_script4_produced.wav;136.22725;16000;127;3.7222836;3.9117465;4.343669;3.258205578045273;3.4937287542387754;4.103241301436242;3.9599774
84;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m2_script1_produced.wav;165.1748125;16000;156;3.9188585;4.1506186;4.3421497;3.375088538672569;3.623756753869467;4.100528306182844;4.1130977
85;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m1_script5_produced.wav;133.3961875;16000;124;4.2145524;4.3982573;4.5664835;3.5447307340686036;3.74978888595156;4.205394786653338;4.0433125
86;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f5_script1_produced.wav;156.5010625;16000;147;3.913425;4.0784698;4.5058217;3.3728265532333803;3.5851250621556985;4.179899837475892;4.049549
87;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f9_script3_produced.wav;156.248;16000;147;3.8038418;3.9758236;4.4119363;3.3078875908407004;3.529135321267527;4.1379803634792465;3.9991806
88;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m7_script1_produced.wav;152.996625;16000;143;3.9004126;4.111316;4.4073777;3.365664757220252;3.60412685566331;4.132703603431508;4.069333
89;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m1_script2_produced.wav;163.19425;16000;154;4.148246;4.3670025;4.4921813;3.5080088327651318;3.7343754026379643;4.17441937577688;4.035951
90;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f3_script5_produced.wav;159.863;16000;150;3.8462667;4.0427995;4.407821;3.333096421678157;3.5654576790462316;4.136422199932126;4.03347
91;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f10_script2_produced.wav;181.037625;16000;172;3.8606322;4.0318604;4.4513593;3.3419956498814396;3.5599549629744964;4.156969443477865;4.042142
92;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f10_script5_produced.wav;159.1293125;16000;150;3.8474631;4.004156;4.4554605;3.3320713342051866;3.5425016391665776;4.157010023344941;3.9944122
93;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f3_script2_produced.wav;189.091125;16000;180;3.88669;4.068443;4.453191;3.358150689318063;3.5807638503572776;4.158041114548296;4.0101933
94;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m4_script5_produced.wav;157.17475;16000;148;3.9775007;4.128108;4.495215;3.4109912940480522;3.6126574829934577;4.175622526881423;4.1682034
95;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f6_script5_produced.wav;138.796;16000;129;3.912071;4.102432;4.4765944;3.3728393992891768;3.5988728400051424;4.167544430338905;3.953249
96;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f9_script5_produced.wav;141.3241875;16000;132;3.9234369;4.0888333;4.46555;3.379156664344463;3.59121206025964;4.163012628544658;3.998948
97;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/m4_script2_produced.wav;189.879625;16000;180;3.9970648;4.191896;4.4375377;3.4207880139795446;3.645739331293481;4.145265240280359;4.1573997
98;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f6_script2_produced.wav;167.607125;16000;158;3.800038;3.9978986;4.402093;3.3064833548784733;3.54250741041611;4.1341746458581206;4.0610566
99;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/producedSpeech/f9_script2_produced.wav;165.6299375;16000;156;3.9086204;4.0709047;4.4939494;3.3710946902837713;3.5822928602061364;4.1754112775550905;4.0261517
100;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/m6_script5_iphone_livingroom1_voicefixer.wav;146.0941875;16000;137;3.5344243;3.7381105;4.3161936;3.140221117781308;3.3916977090549034;4.09408806055387;3.7495189
101;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/m10_script1_iphone_bedroom1_voicefixer.wav;192.9659375;16000;183;3.288896;3.5066392;4.210636;2.979521891101867;3.249937168981443;4.041024462403086;3.7558367
102;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/f5_script1_ipad_confroom1_voicefixer.wav;156.5010625;16000;147;3.7081845;3.9373176;4.358122;3.249426187128731;3.507290135613147;4.113116328599519;3.933481
103;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/m8_script2_iphone_bedroom1_voicefixer.wav;192.706;16000;183;3.4316165;3.6539195;4.240214;3.0736384307428555;3.3411694180625617;4.055633134328735;3.7000375
104;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/m1_script1_ipad_livingroom1_voicefixer.wav;154.460125;16000;145;3.4662995;3.7976465;3.999798;3.09091735956502;3.424553303039614;3.9106564482793624;3.8812318
105;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/m1_script3_ipad_office2_voicefixer.wav;147.1548125;16000;138;3.5746498;3.890761;4.1306763;3.1652718669946327;3.481010024048853;3.994798864532305;3.9557588
106;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/m1_script4_ipadflat_office1_voicefixer.wav;120.8293125;16000;111;3.4093828;3.6648722;4.102495;3.059855981333703;3.3482998728696622;3.984071397299795;3.8720639
107;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/f4_script3_ipad_bedroom1_voicefixer.wav;163.025;16000;154;3.715048;3.9333441;4.3397264;3.2532625066241314;3.5051373935025305;4.1033995578850115;3.7588556
108;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/f3_script2_ipad_livingroom1_voicefixer.wav;189.091125;16000;180;3.7274392;3.9829655;4.3202024;3.2611200135844443;3.533248049477101;4.09319674004183;3.863134
109;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/f8_script5_ipad_confroom2_voicefixer.wav;159.3325625;16000;150;3.5210612;3.7409186;4.231257;3.1315930808800703;3.393848935045034;4.049647272512532;3.8279405
110;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/f7_script2_ipad_office1_voicefixer.wav;186.9564375;16000;177;3.1009285;3.3623743;3.9361126;2.8497266840461384;3.155086848497827;3.892299688552422;3.6027937
111;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/m4_script1_ipadflat_confroom1_voicefixer.wav;171.302375;16000;162;3.7976174;3.9936125;4.4213095;3.304688830018317;3.5402261856465578;4.141443709787009;4.094058
112;/Users/marius/Documents/Uni/TU_Berlin_Master/Masterarbeit/Data/allFiles/voicefixerOutput/m5_script2_ipad_confroom2_voicefixer.wav;199.715125;16000;190;3.6102765;3.8457108;4.286686;3.1889507874748273;3.4560027623195246;4.077815330229953;4.0601635
